label,title,speaker,lines
4,Non-Stop,BURR,Okay
4,Non-Stop,HAMILTON,"I know I talk too much, I'm abrasive"
4,Non-Stop,HAMILTON,"You're incredible in court. You're succinct, persuasive"
4,Non-Stop,HAMILTON,My client needs a strong defense. You're the solution
4,Non-Stop,BURR,Who's your client?
4,Non-Stop,HAMILTON,The new U.S. Constitution
4,Non-Stop,BURR,No
4,Non-Stop,HAMILTON,Hear me out
4,Non-Stop,BURR,No way!
4,Non-Stop,HAMILTON,"A series of essays, anonymously published"
4,Non-Stop,HAMILTON,Defending the document to the public
4,Non-Stop,BURR,No one will read it
4,Non-Stop,HAMILTON,I disagree
4,Non-Stop,BURR,And if it fails?
4,Non-Stop,HAMILTON,"Burr, that's why we need it"
4,Non-Stop,BURR,The constitution's a mess
4,Non-Stop,HAMILTON,So it needs amendments
4,Non-Stop,BURR,It's full of contradictions
4,Non-Stop,HAMILTON,So is independence
4,Non-Stop,HAMILTON,We have to start somewhere
4,Non-Stop,BURR,No. No way
4,Non-Stop,HAMILTON,You're making a mistake
4,Non-Stop,BURR,Good night
4,Non-Stop,HAMILTON,Hey
4,Non-Stop,HAMILTON,What are you waiting for?
4,Non-Stop,HAMILTON,What do you stall for?
4,Non-Stop,BURR,What?
4,Non-Stop,HAMILTON,We won the war
4,Non-Stop,HAMILTON,What was it all for?
4,Non-Stop,HAMILTON,Do you support this constitution?
4,Non-Stop,BURR,Of course
4,Non-Stop,HAMILTON,Then defend it
4,Non-Stop,BURR,And what if you're backing the wrong horse?
4,Non-Stop,HAMILTON,"Burr, we studied and we fought and we killed"
4,Non-Stop,HAMILTON,For the notion of a nation we now get to build
4,Non-Stop,HAMILTON,"For once in your life, take a stand with pride"
4,Non-Stop,HAMILTON,I don't understand how you stand to the side
4,Non-Stop,BURR,I'll keep all my plans close to my chest
4,Non-Stop,ENSEMBLE,"Wait for it, wait for it, wait..."
4,Non-Stop,BURR & ENSEMBLE,I'll wait here and see which way the wind will blow
4,Non-Stop,BURR & ENSEMBLE,I'm taking my time watching the afterbirth of a nation
4,Non-Stop,BURR & ENSEMBLE,Watching the tension grow
4,Non-Stop,ANGELICA,I am sailing off to London
4,Non-Stop,ANGELICA,I'm accompanied by someone who always pays
4,Non-Stop,ANGELICA,I have found a wealthy husband
4,Non-Stop,ANGELICA,Who will keep me in comfort for all my days
4,Non-Stop,ANGELICA,"He is not a lot of fun, but there's no one"
4,Non-Stop,ANGELICA,Who can match you for turn of phrase
4,Non-Stop,ANGELICA,My Alexander
4,Non-Stop,HAMILTON,Angelica
4,Non-Stop,ANGELICA,Don't forget to write
4,Non-Stop,ELIZA,Look at where you are
4,Non-Stop,ELIZA,Look at where you started
4,Non-Stop,ELIZA,The fact that you're alive is a miracle
4,Non-Stop,ELIZA,"Just stay alive, that would be enough"
4,Non-Stop,ELIZA,And if your wife could share a fraction of your time
4,Non-Stop,ELIZA,If I could grant you peace of mind
4,Non-Stop,ELIZA,Would that be enough?
4,Non-Stop,BURR,"Alexander joins forces with James Madison and John Jay to write a series of essays defending the new United States Constitution, entitled The Federalist Papers. The plan was to write a total of twenty-five essays, the work divided evenly among the three men. In the end, they wrote eighty-five essays, in the span of six months. John Jay got sick after writing five. James Madison wrote twenty-nine. Hamilton wrote the other fifty-one!"
4,Non-Stop,BURR & ALL WOMEN,How do you write like you're running out of time?
4,Non-Stop,BURR & ALL WOMEN,Write day and night like you're running out of time?
4,Non-Stop,BURR & MEN & ALL WOMEN,Ev'ry day you fight like you're running out of time
4,Non-Stop,BURR & MEN & ALL WOMEN,Like you're running out of time
4,Non-Stop,BURR & MEN,Are you running out of time?
4,Non-Stop,ALL WOMEN,Awwww!
4,Non-Stop,FULL COMPANY (EXCEPT HAMILTON),How do you write like tomorrow won't arrive?
4,Non-Stop,FULL COMPANY (EXCEPT HAMILTON),How do you write like you need it to survive?
4,Non-Stop,FULL COMPANY (EXCEPT HAMILTON),How do you write ev'ry second you're alive?
4,Non-Stop,FULL COMPANY (EXCEPT HAMILTON),Ev'ry second you're alive? Ev'ry second you're alive?
4,Non-Stop,WASHINGTON,They are asking me to lead
4,Non-Stop,WASHINGTON,I am doing the best I can
4,Non-Stop,WASHINGTON,To get the people that I need
4,Non-Stop,WASHINGTON,I'm asking you to be my right hand man
4,Non-Stop,HAMILTON,Treasury or State?
4,Non-Stop,WASHINGTON,I know it's a lot to ask
4,Non-Stop,HAMILTON,Treasury or State?
4,Non-Stop,WASHINGTON,To leave behind the world you know...
4,Non-Stop,HAMILTON,"Sir, do you want me to run the Treasury or State department?"
4,Non-Stop,WASHINGTON,Treasury
4,Non-Stop,HAMILTON,Let's go
4,Non-Stop,ELIZA,Alexander...
4,Non-Stop,HAMILTON,I have to leave
4,Non-Stop,ELIZA,Alexander-
4,Non-Stop,HAMILTON,"Look around, look around at how lucky we are to be alive right now"
4,Non-Stop,ELIZA,Helpless...
4,Non-Stop,HAMILTON,They are asking me to lead
4,Non-Stop,ELIZA,"Look around, isn't this enough?"
4,Non-Stop,ANGELICA,He will never be satisfied
4,Non-Stop,ELIZA,What would be enough?
4,Non-Stop,ANGELICA,He will never be satisfied 
4,Non-Stop,ELIZA,to be satisfied
4,Non-Stop,ANGELICA/ELIZA,"Satisfied, satisfied"
4,Non-Stop,WASHINGTON,History has its eyes
4,Non-Stop,ELIZA,"Look around, look around!"
4,Non-Stop,BURR,Why do you assume you're the smartest in the room?
4,Non-Stop,WASHINGTON,On you
4,Non-Stop,ELIZA,Isn't this enough?
4,Non-Stop,BURR,Why do you assume you're the smartest in the room? 
4,Non-Stop,ENSEMBLE,Non-stop
4,Non-Stop,ELIZA,What would be enough?
4,Non-Stop,ELIZA,He will never be satisfied
4,Non-Stop,BURR,Why do you assume you're the smartest in the room? 
4,Non-Stop,ENSEMBLE,Non-stop
4,Non-Stop,ELIZA,"Satisfied, satisfied"
4,Non-Stop,LAFAYETTE/LAURENS/MULLIGAN/WASHINGTON,History has its eyes
4,Non-Stop,BURR,Soon that attitude's gonna be your doom! 
4,Non-Stop,ENSEMBLE,Non-stop
4,Non-Stop,LAFAYETTE/LAURENS/MULLIGAN/WASHINGTON,On you
4,Non-Stop,BURR,Why do you fight like you're running out of time? 
4,Non-Stop,ENSEMBLE,Non-stop
4,Non-Stop,ANGELICA/BURR/ELIZA,Why do you fight like
4,Non-Stop,COMPANY,History has its eyes on you
4,Non-Stop,HAMILTON,I am not throwin' away my shot! 
4,Non-Stop,MEN,Just you wait!
4,Non-Stop,HAMILTON,I am not throwin' away my shot! 
4,Non-Stop,FULL COMPANY,Just you wait!
4,Non-Stop,HAMILTON,I am Alexander Hamilton!
4,Non-Stop,FULL COMPANY,"Hamilton, just you wait!"
4,Non-Stop,HAMILTON,I am not throwin' away my shot!
4,What'd I Miss,COMPANY,Seventeen. Se- se- seventeen...
4,What'd I Miss,COMPANY,Se- se- seventeen...
4,What'd I Miss,BURR,1789
4,What'd I Miss,BURR,How does the bastard orphan
4,What'd I Miss,BURR,Immigrant decorated war vet
4,What'd I Miss,BURR,Unite the colonies through more debt?
4,What'd I Miss,BURR,Fight the other founding fathers til he has to forfeit?
4,What'd I Miss,BURR,"Have it all, lose it all"
4,What'd I Miss,BURR,You ready for more yet?
4,What'd I Miss,BURR,Treasury Secretary. Washington's the President
4,What'd I Miss,BURR,Ev'ry American experiment sets a precedent
4,What'd I Miss,BURR,Not so fast. Someone came along to resist him
4,What'd I Miss,BURR,Pissed him off until we had a two-party system
4,What'd I Miss,BURR,"You haven't met him yet, you haven't had the chance"
4,What'd I Miss,BURR,cause he's been kickin' ass as the ambassador to France
4,What'd I Miss,BURR,But someone's gotta keep the American promise
4,What'd I Miss,BURR,You simply must meet Thomas. Thomas!
4,What'd I Miss,COMPANY,Thomas Jefferson's coming home!
4,What'd I Miss,COMPANY,Thomas Jefferson's coming home!
4,What'd I Miss,COMPANY,Thomas Jefferson's coming home!
4,What'd I Miss,COMPANY,Thomas Jefferson's coming home!
4,What'd I Miss,COMPANY,Thomas Jefferson's coming home Lord he's
4,What'd I Miss,COMPANY,Been off in Paris for so long!
4,What'd I Miss,COMPANY,Aaa-ooo!
4,What'd I Miss,COMPANY,Aaa-ooo!
4,What'd I Miss,JEFFERSON,France is following us to revolution
4,What'd I Miss,JEFFERSON,There is no more status quo
4,What'd I Miss,JEFFERSON,But the sun comes up
4,What'd I Miss,JEFFERSON,And the world still spins
4,What'd I Miss,ENSEMBLE,Aaa-ooo!
4,What'd I Miss,JEFFERSON,I helped Lafayette draft a declaration
4,What'd I Miss,JEFFERSON,"Then I said,"
4,What'd I Miss,JEFFERSON,"""I gotta go"
4,What'd I Miss,JEFFERSON,I gotta be in Monticello."
4,What'd I Miss,JEFFERSON,Now the work at home begins...
4,What'd I Miss,ENSEMBLE,Aaa-ooo!
4,What'd I Miss,JEFFERSON,So what'd I miss?
4,What'd I Miss,JEFFERSON,What'd I miss?
4,What'd I Miss,JEFFERSON,"Virginia, my home sweet home, I wanna give you a kiss"
4,What'd I Miss,JEFFERSON,I've been in Paris meeting lots of different ladies...
4,What'd I Miss,JEFFERSON,I guess I basic'lly missed the late eighties...
4,What'd I Miss,JEFFERSON,"I traveled the wide, wide world and came back to this..."
4,What'd I Miss,ENSEMBLE,Aaa-ooo!
4,What'd I Miss,JEFFERSON,There's a letter on my desk from the President
4,What'd I Miss,JEFFERSON,Haven't even put my bags down yet
4,What'd I Miss,JEFFERSON,"Sally be a lamb, darlin', won'tcha open it?"
4,What'd I Miss,JEFFERSON,It says the President's assembling a cabinet
4,What'd I Miss,JEFFERSON,"And that I am to be the Secretary of State, great!"
4,What'd I Miss,JEFFERSON,And that I'm already Senate-approved...
4,What'd I Miss,JEFFERSON,I just got home and now I'm headed up to New York
4,What'd I Miss,ENSEMBLE,Headin' to New York!
4,What'd I Miss,ENSEMBLE,Headin' to New York!
4,What'd I Miss,JEFFERSON,Lookin' at the rolling fields
4,What'd I Miss,JEFFERSON,I can't believe that we are free 
4,What'd I Miss,ENSEMBLE,Believe that we are free
4,What'd I Miss,JEFFERSON,Ready to face
4,What'd I Miss,JEFFERSON,Whatever's awaiting
4,What'd I Miss,JEFFERSON,Me in N.Y.C.
4,What'd I Miss,ENSEMBLE,Me in N.Y.C.
4,What'd I Miss,JEFFERSON,But who's waitin' for me when I step in the place?
4,What'd I Miss,JEFFERSON,"My friend James Madison, red in the face"
4,What'd I Miss,JEFFERSON,He grabs my arm and
4,What'd I Miss,JEFFERSON,I respond
4,What'd I Miss,JEFFERSON,"""What's goin' on?"""
4,What'd I Miss,ENSEMBLE,Aaa-ooo!
4,What'd I Miss,MADISON,"Thomas, we are engaged in a battle for our nation's very soul"
4,What'd I Miss,MADISON,Can you get us out of the mess we're in?
4,What'd I Miss,ENSEMBLE,Aaa-ooo!
4,What'd I Miss,MADISON,Hamilton's new financial plan is nothing less
4,What'd I Miss,MADISON,Than government control
4,What'd I Miss,MADISON,I've been fighting for the South alone
4,What'd I Miss,MADISON,Where have you been?
4,What'd I Miss,JEFFERSON,Uh... France
4,What'd I Miss,ENSEMBLE,Aaa-ooo!
4,What'd I Miss,MADISON,We have to win
4,What'd I Miss,JEFFERSON,What'd I miss?
4,What'd I Miss,ENSEMBLE,Wha? Wha? What'd I miss?
4,What'd I Miss,JEFFERSON,What'd I miss?
4,What'd I Miss,ENSEMBLE,I've come home to this?
4,What'd I Miss,JEFFERSON,Headfirst into a political abyss!
4,What'd I Miss,ENSEMBLE,"Headfirst, into the abyss!"
4,What'd I Miss,JEFFERSON,I have my first cabinet meeting today
4,What'd I Miss,ENSEMBLE,Chik-a-pow!
4,What'd I Miss,JEFFERSON,I guess I better think of something to say
4,What'd I Miss,JEFFERSON,I'm already on my way 
4,What'd I Miss,ENSEMBLE,On my way
4,What'd I Miss,JEFFERSON,Let's get to the bottom of this... 
4,What'd I Miss,ENSEMBLE,What did I miss?
4,What'd I Miss,ENSEMBLE,Ahhh ah!
4,What'd I Miss,WASHINGTON,"Mr. Jefferson, welcome home"
4,What'd I Miss,HAMILTON,Mr. Jefferson? Alexander Hamilton
4,What'd I Miss,WASHINGTON & ENSEMBLE,"Mr. Jefferson, welcome home"
4,What'd I Miss,COMPANY,"Mr. Jefferson, welcome home"
4,What'd I Miss,COMPANY,"Sir, you've been off in Paris for so long!"
4,What'd I Miss,JEFFERSON,So what did I miss?
4,Cabinet Battle #1,WASHINGTON,"Ladies and gentlemen, you coulda been anywhere in the world tonight, but you're here with us in New York City. Are you ready for a cabinet meeting???"
4,Cabinet Battle #1,WASHINGTON,"The issue on the table: Secretary Hamilton's plan to assume state debt and establish a national bank. Secretary Jefferson, you have the floor, sir"
4,Cabinet Battle #1,JEFFERSON,"""Life, liberty and the pursuit of happiness."""
4,Cabinet Battle #1,JEFFERSON,We fought for these ideals; we shouldn't settle for less
4,Cabinet Battle #1,JEFFERSON,"These are wise words, enterprising men quote 'em"
4,Cabinet Battle #1,JEFFERSON,"Don't act surprised, you guys, cuz I wrote 'em"
4,Cabinet Battle #1,JEFFERSON/MADISON,Oww
4,Cabinet Battle #1,JEFFERSON,But Hamilton forgets
4,Cabinet Battle #1,JEFFERSON,His plan would have the government assume state's debts
4,Cabinet Battle #1,JEFFERSON,"Now, place your bets as to who that benefits:"
4,Cabinet Battle #1,JEFFERSON,The very seat of government where Hamilton sits
4,Cabinet Battle #1,HAMILTON,Not true!
4,Cabinet Battle #1,JEFFERSON,"Ooh, if the shoe fits, wear it"
4,Cabinet Battle #1,JEFFERSON,If New York's in debt-
4,Cabinet Battle #1,JEFFERSON,"Why should Virginia bear it? Uh! Our debts are paid, I'm afraid"
4,Cabinet Battle #1,JEFFERSON,Don't tax the South cuz we got it made in the shade
4,Cabinet Battle #1,JEFFERSON,"In Virginia, we plant seeds in the ground"
4,Cabinet Battle #1,JEFFERSON,We create. You just wanna move our money around
4,Cabinet Battle #1,JEFFERSON,This financial plan is an outrageous demand
4,Cabinet Battle #1,JEFFERSON,And it's too many damn pages for any man to understand
4,Cabinet Battle #1,JEFFERSON,Stand with me in the land of the free
4,Cabinet Battle #1,JEFFERSON,And pray to God we never see Hamilton's candidacy
4,Cabinet Battle #1,JEFFERSON,"Look, when Britain taxed our tea, we got frisky"
4,Cabinet Battle #1,JEFFERSON,Imagine what gon' happen when you try to tax our whisky
4,Cabinet Battle #1,WASHINGTON,"Thank you, Secretary Jefferson"
4,Cabinet Battle #1,CROWD,That's my alcohol!
4,Cabinet Battle #1,WASHINGTON,"Secretary Hamilton, your response"
4,Cabinet Battle #1,HAMILTON,Thomas. That was a real nice declaration
4,Cabinet Battle #1,HAMILTON,"Welcome to the present, we're running a real nation"
4,Cabinet Battle #1,HAMILTON,"Would you like to join us, or stay mellow"
4,Cabinet Battle #1,HAMILTON,Doin' whatever the hell it is you do in Monticello?
4,Cabinet Battle #1,HAMILTON,"If we assume the debts, the union gets"
4,Cabinet Battle #1,HAMILTON,"A new line of credit, a financial diuretic"
4,Cabinet Battle #1,HAMILTON,How do you not get it? If we're aggressive and competitive
4,Cabinet Battle #1,HAMILTON,The union gets a boost. You'd rather give it a sedative?
4,Cabinet Battle #1,HAMILTON,A civics lesson from a slaver. Hey neighbor
4,Cabinet Battle #1,HAMILTON,Your debts are paid cuz you don't pay for labor
4,Cabinet Battle #1,HAMILTON,"""We plant seeds in the South. We create."""
4,Cabinet Battle #1,HAMILTON,"Yeah, keep ranting"
4,Cabinet Battle #1,HAMILTON,We know who's really doing the planting
4,Cabinet Battle #1,HAMILTON,"And another thing, Mr. Age of Enlightenment"
4,Cabinet Battle #1,HAMILTON,"Don't lecture me about the war, you didn't fight in it"
4,Cabinet Battle #1,HAMILTON,"You think I'm frightened of you, man?"
4,Cabinet Battle #1,HAMILTON,We almost died in the trench
4,Cabinet Battle #1,HAMILTON,While you were off getting high with the French
4,Cabinet Battle #1,HAMILTON,"Thomas Jefferson, always hesitant with the President"
4,Cabinet Battle #1,HAMILTON,Reticent-there isn't a plan he doesn't jettison
4,Cabinet Battle #1,HAMILTON,"Madison, you're mad as a hatter, son, take your medicine"
4,Cabinet Battle #1,HAMILTON,"Damn, you're in worse shape than the national debt is in"
4,Cabinet Battle #1,HAMILTON,Sittin' there useless as two shits
4,Cabinet Battle #1,HAMILTON,"Hey, turn around, bend over, I'll show you"
4,Cabinet Battle #1,HAMILTON,Where my shoe fits
4,Cabinet Battle #1,WASHINGTON,"Excuse me? Madison, Jefferson, take a walk! Hamilton, take a walk! We'll reconvene after a brief recess. Hamilton!"
4,Cabinet Battle #1,HAMILTON,Sir!
4,Cabinet Battle #1,WASHINGTON,A word
4,Cabinet Battle #1,MADISON,You don't have the votes
4,Cabinet Battle #1,JEFFERSON/MADISON,You don't have the votes
4,Cabinet Battle #1,JEFFERSON,Aha-ha-ha ha!
4,Cabinet Battle #1,JEFFERSON/MADISON,You're gonna need congressional approval and you don't have the votes
4,Cabinet Battle #1,JEFFERSON,Such a blunder sometimes it makes me wonder why I even bring the thunder
4,Cabinet Battle #1,MADISON,Why he even brings the thunder...
4,Cabinet Battle #1,WASHINGTON,You wanna pull yourself together?
4,Cabinet Battle #1,HAMILTON,"I'm sorry, these Virginians are birds of a feather"
4,Cabinet Battle #1,WASHINGTON,"Young man, I'm from Virginia, so watch your mouth"
4,Cabinet Battle #1,HAMILTON,So we let Congress get held hostage by the South?
4,Cabinet Battle #1,WASHINGTON,You need the votes
4,Cabinet Battle #1,HAMILTON,"No, we need bold strokes. We need this plan"
4,Cabinet Battle #1,WASHINGTON,"No, you need to convince more folks"
4,Cabinet Battle #1,HAMILTON,"James Madison won't talk to me, that's a nonstarter"
4,Cabinet Battle #1,WASHINGTON,"Winning was easy, young man. Governing's harder"
4,Cabinet Battle #1,HAMILTON,They're being intransigent
4,Cabinet Battle #1,WASHINGTON,You have to find a compromise
4,Cabinet Battle #1,HAMILTON,"But they don't have a plan, they just hate mine!"
4,Cabinet Battle #1,WASHINGTON,Convince them otherwise
4,Cabinet Battle #1,HAMILTON,What happens if I don't get congressional approval?
4,Cabinet Battle #1,WASHINGTON,I imagine they'll call for your removal
4,Cabinet Battle #1,HAMILTON,Sir-
4,Cabinet Battle #1,WASHINGTON,"Figure it out, Alexander. That's an order from your commander"
4,Take A Break,ELIZA,Un deux trois quatre
4,Take A Break,ELIZA,Cinq six sept huit neuf 
4,Take A Break,PHILIP,Un deux trois quatre
4,Take A Break,PHILIP,Cinq six sept huit neuf
4,Take A Break,ELIZA,Good! Un deux trois quatre
4,Take A Break,ELIZA,Cinq six sept huit neuf 
4,Take A Break,PHILIP,Un deux trois quatre
4,Take A Break,PHILIP,Cinq six sept huit neuf
4,Take A Break,ELIZA,Sept huit neuf-
4,Take A Break,PHILIP,Sept huit neuf-
4,Take A Break,ELIZA,Sept huit neuf-
4,Take A Break,PHILIP,Sept huit neuf-
4,Take A Break,ELIZA/PHILIP,One two three four five six seven eight nine!
4,Take A Break,HAMILTON,"My dearest, Angelica"
4,Take A Break,HAMILTON,"""Tomorrow and tomorrow and tomorrow"
4,Take A Break,HAMILTON,Creeps in this petty pace from day to day"
4,Take A Break,HAMILTON,I trust you'll understand the reference to
4,Take A Break,HAMILTON,Another Scottish tragedy without my having to name the play
4,Take A Break,HAMILTON,"They think me Macbeth, and ambition is my folly"
4,Take A Break,HAMILTON,"I'm a polymath, a pain in the ass, a massive pain"
4,Take A Break,HAMILTON,"Madison is Banquo, Jefferson's Macduff"
4,Take A Break,HAMILTON,And Birnam Wood is Congress on its way to Dunsinane
4,Take A Break,ANGELICA/HAMILTON,"And there you are, an ocean away"
4,Take A Break,ANGELICA/HAMILTON,Do you have to live an ocean away?
4,Take A Break,ANGELICA/HAMILTON,Thoughts of you subside
4,Take A Break,ANGELICA/HAMILTON,Then I get another letter
4,Take A Break,ANGELICA/HAMILTON,I cannot put the notion away...
4,Take A Break,ELIZA,Take a break
4,Take A Break,HAMILTON,I am on my way
4,Take A Break,ELIZA,There's a little surprise before supper
4,Take A Break,ELIZA,And it cannot wait
4,Take A Break,HAMILTON,"I'll be there in just a minute, save my plate"
4,Take A Break,ELIZA,Alexander-
4,Take A Break,HAMILTON,"Okay, okay-"
4,Take A Break,ELIZA,Your son is nine years old today
4,Take A Break,ELIZA,And he has something that he'd like to say
4,Take A Break,ELIZA,He's been practicing all day
4,Take A Break,ELIZA,"Philip, take it away-"
4,Take A Break,PHILIP,"Daddy, daddy, look-"
4,Take A Break,PHILIP,My name is Philip
4,Take A Break,PHILIP,I am a poet
4,Take A Break,PHILIP,I wrote this poem just
4,Take A Break,PHILIP,To show it
4,Take A Break,PHILIP,And I just turned nine
4,Take A Break,PHILIP,You can write rhymes
4,Take A Break,PHILIP,But you can't write mine
4,Take A Break,HAMILTON,What!
4,Take A Break,PHILIP,I practice French
4,Take A Break,PHILIP,And play piano with my mother 
4,Take A Break,HAMILTON,Uh-huh!
4,Take A Break,PHILIP,I have a sister
4,Take A Break,PHILIP,But I want a little brother 
4,Take A Break,HAMILTON,Okay!
4,Take A Break,PHILIP,My daddy's trying to start America's bank
4,Take A Break,PHILIP,Un deux trois quatre cinq! 
4,Take A Break,HAMILTON,Bravo!
4,Take A Break,ELIZA,Take a break
4,Take A Break,HAMILTON,"Hey, our kid is pretty great"
4,Take A Break,ELIZA,Run away with us for the summer
4,Take A Break,ELIZA,Let's go upstate
4,Take A Break,HAMILTON,"Eliza, I've got so much on my plate"
4,Take A Break,ELIZA,We can all go stay with my father
4,Take A Break,ELIZA,There's a lake I know...
4,Take A Break,HAMILTON,I know
4,Take A Break,ELIZA,In a nearby park
4,Take A Break,HAMILTON,I'd love to go
4,Take A Break,ELIZA,You and I can go when the night gets dark...
4,Take A Break,HAMILTON,I will try to get away
4,Take A Break,ANGELICA,My dearest Alexander
4,Take A Break,ANGELICA,You must get through to Jefferson
4,Take A Break,ANGELICA,Sit down with him and compromise
4,Take A Break,ANGELICA,Don't stop 'til you agree
4,Take A Break,ANGELICA,Your fav'rite older sister
4,Take A Break,ANGELICA,"Angelica, reminds you"
4,Take A Break,ANGELICA,There's someone in your corner all the way across the sea
4,Take A Break,ANGELICA,In a letter I received from you two weeks ago
4,Take A Break,ANGELICA,I noticed a comma in the middle of a phrase
4,Take A Break,ANGELICA,It changed the meaning. Did you intend this?
4,Take A Break,ANGELICA,One stroke and you've consumed my waking days
4,Take A Break,ANGELICA,It says:
4,Take A Break,ANGELICA/HAMILTON,"""My dearest Angelica"""
4,Take A Break,ANGELICA,With a comma after "dearest." You've written
4,Take A Break,ANGELICA/HAMILTON,"""My dearest, Angelica"""
4,Take A Break,ANGELICA,"Anyway, all this to say"
4,Take A Break,ANGELICA,I'm coming home this summer
4,Take A Break,ANGELICA,At my sister's invitation
4,Take A Break,ANGELICA,I'll be there with your fam'ly
4,Take A Break,ANGELICA,If you make your way upstate
4,Take A Break,ANGELICA,I know you're very busy
4,Take A Break,ANGELICA,I know your work's important
4,Take A Break,ANGELICA,But I'm crossing the ocean and I just can't wait
4,Take A Break,ANGELICA/HAMILTON,You won't be an ocean away
4,Take A Break,ANGELICA/HAMILTON,You will only be a moment away...
4,Take A Break,ELIZA,"Alexander, come downstairs. Angelica's arriving today!"
4,Take A Break,ELIZA,Angelica!
4,Take A Break,ANGELICA,Eliza!
4,Take A Break,HAMILTON,The Schuyler sisters!
4,Take A Break,ANGELICA,Alexander
4,Take A Break,HAMILTON,Hi
4,Take A Break,ANGELICA,It's good to see your face
4,Take A Break,ELIZA,"Angelica, tell this man John Adams spends the summer with his family"
4,Take A Break,HAMILTON,"Angelica, tell my wife John Adams doesn't have a real job anyway"
4,Take A Break,ANGELICA,...you're not joining us? Wait
4,Take A Break,HAMILTON,I'm afraid I cannot join you upstate
4,Take A Break,ANGELICA,"Alexander, I came all this way"
4,Take A Break,ELIZA,She came all this way-
4,Take A Break,ANGELICA,All this way-
4,Take A Break,ANGELICA/ELIZA,Take a break
4,Take A Break,HAMILTON,You know I have to get my plan through Congress
4,Take A Break,ANGELICA/ELIZA,Run away with us for the summer
4,Take A Break,ANGELICA/ELIZA,Let's go upstate
4,Take A Break,HAMILTON,I lose my job if we don't get this plan through Congress
4,Take A Break,ANGELICA/ELIZA,We can all go stay with our father
4,Take A Break,ELIZA,There's a lake I know
4,Take A Break,ANGELICA,I know I'll miss your face-
4,Take A Break,ELIZA,In a nearby park
4,Take A Break,ANGELICA,Screw your courage to the sticking place-
4,Take A Break,ELIZA,You and I can go
4,Take A Break,ANGELICA,Eliza's right-
4,Take A Break,ELIZA,Take a break and get away- 
4,Take A Break,ANGELICA,Take a break
4,Take A Break,ANGELICA,Run away with us for the summer-
4,Take A Break,ELIZA,Let's go upstate 
4,Take A Break,ANGELICA,Let's go upstate
4,Take A Break,ELIZA,Where we can stay
4,Take A Break,ANGELICA,We can all go stay with our father
4,Take A Break,ANGELICA/ELIZA,If you take your time-
4,Take A Break,ELIZA,"Look around, look around"
4,Take A Break,ELIZA,At how lucky we are to be alive right now- 
4,Take A Break,ANGELICA,You will make your mark
4,Take A Break,ANGELICA,Close your eyes and dream-
4,Take A Break,ELIZA,We can go-
4,Take A Break,ELIZA,When the night gets dark 
4,Take A Break,ANGELICA,When the night gets dark
4,Take A Break,ELIZA,Take a break 
4,Take A Break,ANGELICA,Take a break
4,Take A Break,HAMILTON,I have to get my plan through Congress
4,Take A Break,HAMILTON,I can't stop until I get this plan through Congress
4,Say No To This,BURR,There's nothing like summer in the city
4,Say No To This,BURR,Someone under stress meets someone looking pretty
4,Say No To This,BURR,"There's trouble in the air, you can smell it"
4,Say No To This,BURR,And Alexander's by himself. I'll let him tell it
4,Say No To This,HAMILTON,I hadn't slept in a week
4,Say No To This,HAMILTON,"I was weak, I was awake"
4,Say No To This,HAMILTON,You never seen a bastard orphan
4,Say No To This,HAMILTON,More in need of a break
4,Say No To This,HAMILTON,Longing for Angelica
4,Say No To This,HAMILTON,Missing my wife
4,Say No To This,HAMILTON,"That's when Miss Maria Reynolds walked into my life, she said:"
4,Say No To This,MARIA,I know you are a man of honor
4,Say No To This,MARIA,I'm so sorry to bother you at home
4,Say No To This,MARIA,"But I don't know where to go, and I came here all alone..."
4,Say No To This,HAMILTON,She said:
4,Say No To This,MARIA,My husband's doin' me wrong
4,Say No To This,MARIA,"Beatin' me, cheatin' me, mistreatin' me..."
4,Say No To This,MARIA,Suddenly he's up and gone
4,Say No To This,MARIA,I don't have the means to go on
4,Say No To This,HAMILTON,"So I offered her a loan, I offered to walk her home, she said"
4,Say No To This,MARIA,"You're too kind, sir"
4,Say No To This,HAMILTON,I gave her thirty bucks that I had socked away
4,Say No To This,HAMILTON,"She lived a block away, she said:"
4,Say No To This,MARIA,"This one's mine, sir"
4,Say No To This,HAMILTON,"Then I said, ""well, I should head back home,"""
4,Say No To This,HAMILTON,"She turned red, she led me to her bed"
4,Say No To This,HAMILTON,Let her legs spread and said:
4,Say No To This,MARIA,Stay?
4,Say No To This,HAMILTON,Hey...
4,Say No To This,MARIA,Hey...
4,Say No To This,HAMILTON,That's when I began to pray:
4,Say No To This,HAMILTON,"Lord, show me how to"
4,Say No To This,HAMILTON,Say no to this
4,Say No To This,HAMILTON,I don't know how to
4,Say No To This,HAMILTON,Say no to this
4,Say No To This,HAMILTON,"But my God, she looks so helpless"
4,Say No To This,HAMILTON,"And her body's saying, ""hell, yes"""
4,Say No To This,MARIA,Whoa...
4,Say No To This,HAMILTON,"Nooo, show me how to"
4,Say No To This,HAMILTON & ENSEMBLE,Say no to this
4,Say No To This,HAMILTON,I don't know how to
4,Say No To This,HAMILTON & ENSEMBLE,Say no to this
4,Say No To This,HAMILTON,"In my mind, I'm tryin' to go"
4,Say No To This,ENSEMBLE,Go! Go! Go!
